"task_id","simulation_seed","simulation_attempt","observed_data_md5","model","Nmif","run","start_B0","start_sigma_beta","start_Beta","B0_hat","sigma_beta_hat","Beta_hat","logLik","logLik_se","n_successful_pf_evals","status","error_message"
133,1133,1,"0a62c14ca9858effb08a88d2cabe1673","constant_B",600,5,NA,NA,5,NA,NA,3.68291582719854,-233.798917732952,0.270740002133369,5,"success",NA
133,1133,1,"0a62c14ca9858effb08a88d2cabe1673","constant_B",600,6,NA,NA,6,NA,NA,3.68452427894849,-231.464985623892,0.534707777875384,5,"success",NA
134,1134,1,"6cdb8dae15bac319b768e307416ee6b2","constant_B",600,1,NA,NA,1,NA,NA,3.78514320921137,-201.090955524698,0.176420690282765,5,"success",NA
134,1134,1,"6cdb8dae15bac319b768e307416ee6b2","constant_B",600,2,NA,NA,2,NA,NA,3.77027637771208,-200.957814784821,0.208881963354268,5,"success",NA
134,1134,1,"6cdb8dae15bac319b768e307416ee6b2","constant_B",600,3,NA,NA,3,NA,NA,3.79371239767038,-201.031383137799,0.138495062154362,5,"success",NA
134,1134,1,"6cdb8dae15bac319b768e307416ee6b2","constant_B",600,4,NA,NA,4,NA,NA,3.74097205485368,-201.385865482734,0.0827899217411422,5,"success",NA
134,1134,1,"6cdb8dae15bac319b768e307416ee6b2","constant_B",600,5,NA,NA,5,NA,NA,3.78857079664808,-200.628044780359,0.479229643111831,5,"success",NA
134,1134,1,"6cdb8dae15bac319b768e307416ee6b2","constant_B",600,6,NA,NA,6,NA,NA,3.7148370838895,-201.184531414908,0.2924019487747,5,"success",NA
135,1135,1,"f5fbe5bac9e630e09a5f83fdcd75b932","constant_B",600,1,NA,NA,1,NA,NA,4.00083237507252,-227.150470564318,0.345357589619262,5,"success",NA
135,1135,1,"f5fbe5bac9e630e09a5f83fdcd75b932","constant_B",600,2,NA,NA,2,NA,NA,4.15934754945847,-225.896602189465,0.343424917897075,5,"success",NA
135,1135,1,"f5fbe5bac9e630e09a5f83fdcd75b932","constant_B",600,3,NA,NA,3,NA,NA,3.88927145411185,-225.587090834857,0.450670122170179,5,"success",NA
135,1135,1,"f5fbe5bac9e630e09a5f83fdcd75b932","constant_B",600,4,NA,NA,4,NA,NA,3.98315528558124,-226.599098826398,0.419792924291577,5,"success",NA
135,1135,1,"f5fbe5bac9e630e09a5f83fdcd75b932","constant_B",600,5,NA,NA,5,NA,NA,4.04326351964755,-226.470560206454,0.129654537008435,5,"success",NA
135,1135,1,"f5fbe5bac9e630e09a5f83fdcd75b932","constant_B",600,6,NA,NA,6,NA,NA,3.85528565768267,-227.086943656117,0.361464996349406,5,"success",NA
136,1136,1,"75dc159ba49385507004b04106ac29e8","constant_B",600,1,NA,NA,1,NA,NA,3.74794322089777,-229.407161926305,0.212824244831364,5,"success",NA
136,1136,1,"75dc159ba49385507004b04106ac29e8","constant_B",600,2,NA,NA,2,NA,NA,3.81979503434642,-229.81809312893,0.287910703598874,5,"success",NA
136,1136,1,"75dc159ba49385507004b04106ac29e8","constant_B",600,3,NA,NA,3,NA,NA,3.80460473501381,-229.983571353495,0.129579283855493,5,"success",NA
136,1136,1,"75dc159ba49385507004b04106ac29e8","constant_B",600,4,NA,NA,4,NA,NA,3.91507015947967,-230.06096880684,0.255824696239547,5,"success",NA
136,1136,1,"75dc159ba49385507004b04106ac29e8","constant_B",600,5,NA,NA,5,NA,NA,3.80506680946111,-229.055884788625,0.301687373166465,5,"success",NA
136,1136,1,"75dc159ba49385507004b04106ac29e8","constant_B",600,6,NA,NA,6,NA,NA,3.73651467366187,-230.057969539814,0.235879853082696,5,"success",NA
137,1137,1,"25af99e573ba8708856ba71f5d31801d","constant_B",600,1,NA,NA,1,NA,NA,3.55493905204535,-211.455065424331,0.220964549465648,5,"success",NA
137,1137,1,"25af99e573ba8708856ba71f5d31801d","constant_B",600,2,NA,NA,2,NA,NA,3.43361984154619,-211.393163543325,0.306274321961145,5,"success",NA
137,1137,1,"25af99e573ba8708856ba71f5d31801d","constant_B",600,3,NA,NA,3,NA,NA,3.53222915715838,-211.144536575885,0.366673889276433,5,"success",NA
137,1137,1,"25af99e573ba8708856ba71f5d31801d","constant_B",600,4,NA,NA,4,NA,NA,3.51727541648802,-210.706477862207,0.520969283100869,5,"success",NA
137,1137,1,"25af99e573ba8708856ba71f5d31801d","constant_B",600,5,NA,NA,5,NA,NA,3.46886419285329,-210.949205758709,0.280611312733568,5,"success",NA
137,1137,1,"25af99e573ba8708856ba71f5d31801d","constant_B",600,6,NA,NA,6,NA,NA,3.63020835065745,-211.328953323075,0.488926336335169,5,"success",NA
138,1138,1,"24ce0d2a3efbc542f5ad5931cbdb79aa","constant_B",600,1,NA,NA,1,NA,NA,3.82495103677772,-208.387584197171,0.533138614755783,5,"success",NA
138,1138,1,"24ce0d2a3efbc542f5ad5931cbdb79aa","constant_B",600,2,NA,NA,2,NA,NA,3.64284410600395,-205.496353587734,0.425742490320231,5,"success",NA
138,1138,1,"24ce0d2a3efbc542f5ad5931cbdb79aa","constant_B",600,3,NA,NA,3,NA,NA,3.56821778157014,-204.532912326632,0.541416936514962,5,"success",NA
138,1138,1,"24ce0d2a3efbc542f5ad5931cbdb79aa","constant_B",600,4,NA,NA,4,NA,NA,3.53545684773766,-205.188085477117,0.201080162056504,5,"success",NA
138,1138,1,"24ce0d2a3efbc542f5ad5931cbdb79aa","constant_B",600,5,NA,NA,5,NA,NA,3.62938460377517,-205.603925093991,0.215654131130776,5,"success",NA
138,1138,1,"24ce0d2a3efbc542f5ad5931cbdb79aa","constant_B",600,6,NA,NA,6,NA,NA,3.69794045619933,-205.883648095074,0.743983920898773,5,"success",NA
139,1139,1,"392c573a8d8baf810091dbff34258106","constant_B",600,1,NA,NA,1,NA,NA,3.86675526705255,-218.729428666514,1.35526622865576,5,"success",NA
139,1139,1,"392c573a8d8baf810091dbff34258106","constant_B",600,2,NA,NA,2,NA,NA,3.89093757484606,-216.566240414164,2.2610788504382,5,"success",NA
139,1139,1,"392c573a8d8baf810091dbff34258106","constant_B",600,3,NA,NA,3,NA,NA,3.95978184690447,-219.281151263068,0.224728795674808,5,"success",NA
139,1139,1,"392c573a8d8baf810091dbff34258106","constant_B",600,4,NA,NA,4,NA,NA,3.89512404417988,-213.697957068756,3.98867718927179,5,"success",NA
139,1139,1,"392c573a8d8baf810091dbff34258106","constant_B",600,5,NA,NA,5,NA,NA,3.91638941064192,-218.582259118913,0.638190265011431,5,"success",NA
139,1139,1,"392c573a8d8baf810091dbff34258106","constant_B",600,6,NA,NA,6,NA,NA,3.83608464281861,-217.380299707789,1.52497934021335,5,"success",NA
140,1140,1,"9af7f4bb9f26f77c38c192936cf0be33","constant_B",600,1,NA,NA,1,NA,NA,3.28124361649731,-199.901684633241,0.319884491927001,5,"success",NA
140,1140,1,"9af7f4bb9f26f77c38c192936cf0be33","constant_B",600,2,NA,NA,2,NA,NA,3.38941841771292,-200.798326894446,0.21664495692238,5,"success",NA
140,1140,1,"9af7f4bb9f26f77c38c192936cf0be33","constant_B",600,3,NA,NA,3,NA,NA,3.39291944559936,-201.001223457576,0.104903436608965,5,"success",NA
140,1140,1,"9af7f4bb9f26f77c38c192936cf0be33","constant_B",600,4,NA,NA,4,NA,NA,3.35956691186005,-200.659772682275,0.163890103511423,5,"success",NA
140,1140,1,"9af7f4bb9f26f77c38c192936cf0be33","constant_B",600,5,NA,NA,5,NA,NA,3.40563654294828,-200.887920516663,0.337744791237048,5,"success",NA
140,1140,1,"9af7f4bb9f26f77c38c192936cf0be33","constant_B",600,6,NA,NA,6,NA,NA,3.3375648203429,-199.890439763433,0.238827121851571,5,"success",NA
141,1141,1,"bd55561900b24ec7c3c7ac64a514ac02","constant_B",600,1,NA,NA,1,NA,NA,3.93822256417362,-221.890902412292,0.217553847108252,5,"success",NA
141,1141,1,"bd55561900b24ec7c3c7ac64a514ac02","constant_B",600,2,NA,NA,2,NA,NA,3.88279771089561,-221.480465422086,0.245902356348861,5,"success",NA
141,1141,1,"bd55561900b24ec7c3c7ac64a514ac02","constant_B",600,3,NA,NA,3,NA,NA,3.93835405072088,-221.383735286645,0.273744996643444,5,"success",NA
141,1141,1,"bd55561900b24ec7c3c7ac64a514ac02","constant_B",600,4,NA,NA,4,NA,NA,3.89241611050851,-221.791009619419,0.152983892898087,5,"success",NA
141,1141,1,"bd55561900b24ec7c3c7ac64a514ac02","constant_B",600,5,NA,NA,5,NA,NA,3.80659367670225,-222.101628014882,0.129769076876379,5,"success",NA
141,1141,1,"bd55561900b24ec7c3c7ac64a514ac02","constant_B",600,6,NA,NA,6,NA,NA,3.86211881754183,-221.671949751985,0.144768196977828,5,"success",NA
142,1142,1,"d1a06c9101d2c0ee727ae600038327ba","constant_B",600,1,NA,NA,1,NA,NA,4.05737843704463,-209.538592772568,0.358351619733453,5,"success",NA
142,1142,1,"d1a06c9101d2c0ee727ae600038327ba","constant_B",600,2,NA,NA,2,NA,NA,3.95792551612793,-209.07894398998,0.477367033734316,5,"success",NA
142,1142,1,"d1a06c9101d2c0ee727ae600038327ba","constant_B",600,3,NA,NA,3,NA,NA,4.06008260317815,-209.222921662642,0.533138506429222,5,"success",NA
142,1142,1,"d1a06c9101d2c0ee727ae600038327ba","constant_B",600,4,NA,NA,4,NA,NA,4.04710389377302,-208.621501788494,0.506104160628282,5,"success",NA
142,1142,1,"d1a06c9101d2c0ee727ae600038327ba","constant_B",600,5,NA,NA,5,NA,NA,4.03634168202786,-209.329800954062,1.01187755846737,5,"success",NA
142,1142,1,"d1a06c9101d2c0ee727ae600038327ba","constant_B",600,6,NA,NA,6,NA,NA,4.10423453480635,-208.40753045529,0.813294152781091,5,"success",NA
143,1143,1,"5e8bbd223a147392f54cce5f77c7b52e","constant_B",600,1,NA,NA,1,NA,NA,3.34680101840704,-211.505272464652,0.0987355637845597,5,"success",NA
143,1143,1,"5e8bbd223a147392f54cce5f77c7b52e","constant_B",600,2,NA,NA,2,NA,NA,3.43654475262386,-212.057708247643,0.170579045400103,5,"success",NA
143,1143,1,"5e8bbd223a147392f54cce5f77c7b52e","constant_B",600,3,NA,NA,3,NA,NA,3.43028059326188,-211.526698605315,0.209472677833107,5,"success",NA
143,1143,1,"5e8bbd223a147392f54cce5f77c7b52e","constant_B",600,4,NA,NA,4,NA,NA,3.35993866661016,-211.6571178179,0.148235020784987,5,"success",NA
143,1143,1,"5e8bbd223a147392f54cce5f77c7b52e","constant_B",600,5,NA,NA,5,NA,NA,3.39443155848741,-211.436663047916,0.103526091256706,5,"success",NA
143,1143,1,"5e8bbd223a147392f54cce5f77c7b52e","constant_B",600,6,NA,NA,6,NA,NA,3.39700296612422,-211.714160843995,0.0887726608297565,5,"success",NA
144,1144,1,"a7c2af9704a9238a0ba07d099939a75d","constant_B",600,1,NA,NA,1,NA,NA,3.26313121278724,-198.006378520016,0.0727629951916849,5,"success",NA
144,1144,1,"a7c2af9704a9238a0ba07d099939a75d","constant_B",600,2,NA,NA,2,NA,NA,3.15306752728587,-197.818340547458,0.0402486322029896,5,"success",NA
144,1144,1,"a7c2af9704a9238a0ba07d099939a75d","constant_B",600,3,NA,NA,3,NA,NA,3.15670268656258,-197.826790043836,0.0465402223514014,5,"success",NA
144,1144,1,"a7c2af9704a9238a0ba07d099939a75d","constant_B",600,4,NA,NA,4,NA,NA,3.19967172769648,-197.698508188233,0.0645096001104525,5,"success",NA
144,1144,1,"a7c2af9704a9238a0ba07d099939a75d","constant_B",600,5,NA,NA,5,NA,NA,3.14217818880514,-197.805887700696,0.0651761119413358,5,"success",NA
144,1144,1,"a7c2af9704a9238a0ba07d099939a75d","constant_B",600,6,NA,NA,6,NA,NA,3.19551276012329,-197.73881290346,0.0429881170975829,5,"success",NA
145,1145,1,"2db60151e6a71b77be25757b07f7d413","constant_B",600,1,NA,NA,1,NA,NA,3.5558647989915,-210.485779174289,0.505206082817823,5,"success",NA
145,1145,1,"2db60151e6a71b77be25757b07f7d413","constant_B",600,2,NA,NA,2,NA,NA,3.53584744392656,-210.74439457352,0.528455465823273,5,"success",NA
145,1145,1,"2db60151e6a71b77be25757b07f7d413","constant_B",600,3,NA,NA,3,NA,NA,3.6146212123844,-210.813333159811,1.60047143649315,5,"success",NA
145,1145,1,"2db60151e6a71b77be25757b07f7d413","constant_B",600,4,NA,NA,4,NA,NA,3.53388767442116,-210.909098092339,0.380057110596189,5,"success",NA
145,1145,1,"2db60151e6a71b77be25757b07f7d413","constant_B",600,5,NA,NA,5,NA,NA,3.51449714985568,-211.582930461157,0.332409047849424,5,"success",NA
145,1145,1,"2db60151e6a71b77be25757b07f7d413","constant_B",600,6,NA,NA,6,NA,NA,3.57303587674925,-210.406127951034,0.645629502818119,5,"success",NA
146,1146,1,"11b683568a8c7109187e0d518ad44753","constant_B",600,1,NA,NA,1,NA,NA,3.7299402219457,-217.64984067056,0.431873721289101,5,"success",NA
146,1146,1,"11b683568a8c7109187e0d518ad44753","constant_B",600,2,NA,NA,2,NA,NA,3.6995504970959,-217.945855263064,0.67490104148602,5,"success",NA
146,1146,1,"11b683568a8c7109187e0d518ad44753","constant_B",600,3,NA,NA,3,NA,NA,3.75257486354102,-218.484791117496,0.211185110388843,5,"success",NA
146,1146,1,"11b683568a8c7109187e0d518ad44753","constant_B",600,4,NA,NA,4,NA,NA,3.66791693387675,-216.165015859644,0.594157079011104,5,"success",NA
146,1146,1,"11b683568a8c7109187e0d518ad44753","constant_B",600,5,NA,NA,5,NA,NA,3.75311195614705,-217.577726428359,0.429744719282514,5,"success",NA
146,1146,1,"11b683568a8c7109187e0d518ad44753","constant_B",600,6,NA,NA,6,NA,NA,3.76797116307221,-218.541793462649,0.277675711819903,5,"success",NA
147,1147,1,"39e27a57bdf2c1c57e6c23b743348818","constant_B",600,1,NA,NA,1,NA,NA,3.56891703249587,-216.428707140424,0.355471057493179,5,"success",NA
147,1147,1,"39e27a57bdf2c1c57e6c23b743348818","constant_B",600,2,NA,NA,2,NA,NA,3.61392497018917,-216.707662696391,0.671701774944933,5,"success",NA
147,1147,1,"39e27a57bdf2c1c57e6c23b743348818","constant_B",600,3,NA,NA,3,NA,NA,3.5615994487877,-215.014073444681,0.546541709735336,5,"success",NA
147,1147,1,"39e27a57bdf2c1c57e6c23b743348818","constant_B",600,4,NA,NA,4,NA,NA,3.46599997967178,-215.462661147701,0.423105992401163,5,"success",NA
147,1147,1,"39e27a57bdf2c1c57e6c23b743348818","constant_B",600,5,NA,NA,5,NA,NA,3.5110899835292,-213.995505859868,0.70176179019096,5,"success",NA
147,1147,1,"39e27a57bdf2c1c57e6c23b743348818","constant_B",600,6,NA,NA,6,NA,NA,3.53673335826441,-215.388945906045,0.579907089763444,5,"success",NA
148,1148,1,"08f76d2a0f0fd7c0c65c77a4e3db66f5","constant_B",600,1,NA,NA,1,NA,NA,3.67472847594203,-224.624090435281,0.11338050693738,5,"success",NA
148,1148,1,"08f76d2a0f0fd7c0c65c77a4e3db66f5","constant_B",600,2,NA,NA,2,NA,NA,3.69854344876492,-224.537840839548,0.0695833867897289,5,"success",NA
148,1148,1,"08f76d2a0f0fd7c0c65c77a4e3db66f5","constant_B",600,3,NA,NA,3,NA,NA,3.71495005785155,-224.412445030636,0.119377657756543,5,"success",NA
148,1148,1,"08f76d2a0f0fd7c0c65c77a4e3db66f5","constant_B",600,4,NA,NA,4,NA,NA,3.78834399045549,-224.495017840607,0.147041407018851,5,"success",NA
148,1148,1,"08f76d2a0f0fd7c0c65c77a4e3db66f5","constant_B",600,5,NA,NA,5,NA,NA,3.72906773173344,-224.343067561372,0.132689842195513,5,"success",NA
148,1148,1,"08f76d2a0f0fd7c0c65c77a4e3db66f5","constant_B",600,6,NA,NA,6,NA,NA,3.69593367610909,-224.643347172113,0.0452696410383965,5,"success",NA
149,1149,1,"73fb1389d38e28b1daab2d44d648d7dc","constant_B",600,1,NA,NA,1,NA,NA,2.92971254186568,-128.074251601037,0.0191659632344778,5,"success",NA
149,1149,1,"73fb1389d38e28b1daab2d44d648d7dc","constant_B",600,2,NA,NA,2,NA,NA,2.93060005758306,-128.098031789316,0.0235664217215395,5,"success",NA
149,1149,1,"73fb1389d38e28b1daab2d44d648d7dc","constant_B",600,3,NA,NA,3,NA,NA,3.01277875325762,-128.142800287015,0.0238381942150338,5,"success",NA
149,1149,1,"73fb1389d38e28b1daab2d44d648d7dc","constant_B",600,4,NA,NA,4,NA,NA,2.95385938453872,-128.062148964376,0.0170555641310663,5,"success",NA
149,1149,1,"73fb1389d38e28b1daab2d44d648d7dc","constant_B",600,5,NA,NA,5,NA,NA,2.96196085543499,-128.107100222664,0.00652000718278294,5,"success",NA
149,1149,1,"73fb1389d38e28b1daab2d44d648d7dc","constant_B",600,6,NA,NA,6,NA,NA,2.96828351999734,-128.116847554264,0.00744022913371796,5,"success",NA
150,1150,1,"4538cec1dfd416909e103d8882091c24","constant_B",600,1,NA,NA,1,NA,NA,3.44593547518117,-216.24011953243,1.07729791800466,5,"success",NA
150,1150,1,"4538cec1dfd416909e103d8882091c24","constant_B",600,2,NA,NA,2,NA,NA,3.32364941966359,-216.264198950033,0.657421059134445,5,"success",NA
150,1150,1,"4538cec1dfd416909e103d8882091c24","constant_B",600,3,NA,NA,3,NA,NA,3.40204771448594,-214.832037340341,1.68255929660659,5,"success",NA
150,1150,1,"4538cec1dfd416909e103d8882091c24","constant_B",600,4,NA,NA,4,NA,NA,3.38767936961941,-215.890474113439,0.306785815207018,5,"success",NA
150,1150,1,"4538cec1dfd416909e103d8882091c24","constant_B",600,5,NA,NA,5,NA,NA,3.34369591378162,-215.95870983184,0.465263148644472,5,"success",NA
150,1150,1,"4538cec1dfd416909e103d8882091c24","constant_B",600,6,NA,NA,6,NA,NA,3.40148155103724,-216.563932401388,0.325691998097297,5,"success",NA
151,1151,1,"c30a72bbd9994edc5a6a1c2aed4242b1","constant_B",600,1,NA,NA,1,NA,NA,3.27905571975089,-206.151295321546,0.0546558789729309,5,"success",NA
151,1151,1,"c30a72bbd9994edc5a6a1c2aed4242b1","constant_B",600,2,NA,NA,2,NA,NA,3.30300378374743,-206.139702306558,0.0448783882785157,5,"success",NA
151,1151,1,"c30a72bbd9994edc5a6a1c2aed4242b1","constant_B",600,3,NA,NA,3,NA,NA,3.29638610662996,-206.103223577579,0.0333969342639246,5,"success",NA
151,1151,1,"c30a72bbd9994edc5a6a1c2aed4242b1","constant_B",600,4,NA,NA,4,NA,NA,3.27989479655464,-206.134630034223,0.0385458983457069,5,"success",NA
151,1151,1,"c30a72bbd9994edc5a6a1c2aed4242b1","constant_B",600,5,NA,NA,5,NA,NA,3.2975394400603,-206.099053128485,0.0257987251504794,5,"success",NA
151,1151,1,"c30a72bbd9994edc5a6a1c2aed4242b1","constant_B",600,6,NA,NA,6,NA,NA,3.28458735867331,-206.092096951828,0.030467950547555,5,"success",NA
152,1152,1,"6a9c86481f4a2482e1b37d74f117071e","constant_B",600,1,NA,NA,1,NA,NA,4.4106055382186,-197.968089851784,0.342528531122577,5,"success",NA
152,1152,1,"6a9c86481f4a2482e1b37d74f117071e","constant_B",600,2,NA,NA,2,NA,NA,4.47296563880366,-197.574120650014,0.137456153226392,5,"success",NA
152,1152,1,"6a9c86481f4a2482e1b37d74f117071e","constant_B",600,3,NA,NA,3,NA,NA,4.43464929851016,-198.223980924861,0.149106166333686,5,"success",NA
152,1152,1,"6a9c86481f4a2482e1b37d74f117071e","constant_B",600,4,NA,NA,4,NA,NA,4.15264458153222,-199.986514734088,0.135537436972345,5,"success",NA
152,1152,1,"6a9c86481f4a2482e1b37d74f117071e","constant_B",600,5,NA,NA,5,NA,NA,4.46866101561535,-197.473268861637,0.240989568533286,5,"success",NA
152,1152,1,"6a9c86481f4a2482e1b37d74f117071e","constant_B",600,6,NA,NA,6,NA,NA,4.25579748022054,-199.199451654011,0.163283530535477,5,"success",NA
153,1153,1,"442e0ebc852ae02e3200593355a37960","constant_B",600,1,NA,NA,1,NA,NA,3.64852387529649,-205.004706065452,1.30934853872737,5,"success",NA
153,1153,1,"442e0ebc852ae02e3200593355a37960","constant_B",600,2,NA,NA,2,NA,NA,3.50965473788529,-206.444346340182,0.284387586750557,5,"success",NA
153,1153,1,"442e0ebc852ae02e3200593355a37960","constant_B",600,3,NA,NA,3,NA,NA,3.58323940312404,-206.058319783753,0.0511976853321486,5,"success",NA
153,1153,1,"442e0ebc852ae02e3200593355a37960","constant_B",600,4,NA,NA,4,NA,NA,3.44914131804364,-207.029093155778,0.382373943057401,5,"success",NA
153,1153,1,"442e0ebc852ae02e3200593355a37960","constant_B",600,5,NA,NA,5,NA,NA,3.58644294446234,-206.227640163152,0.324480702870827,5,"success",NA
153,1153,1,"442e0ebc852ae02e3200593355a37960","constant_B",600,6,NA,NA,6,NA,NA,3.63536849303342,-206.348825919548,0.276547802306341,5,"success",NA
154,1154,1,"64361962d8cd28975836ca41ffba829e","constant_B",600,1,NA,NA,1,NA,NA,3.84961045134877,-214.294684752885,0.0707182609120213,5,"success",NA
154,1154,1,"64361962d8cd28975836ca41ffba829e","constant_B",600,2,NA,NA,2,NA,NA,4.01026940138067,-213.820720303995,0.140431006643046,5,"success",NA
154,1154,1,"64361962d8cd28975836ca41ffba829e","constant_B",600,3,NA,NA,3,NA,NA,3.85794374506831,-213.697094326143,0.245479825408066,5,"success",NA
154,1154,1,"64361962d8cd28975836ca41ffba829e","constant_B",600,4,NA,NA,4,NA,NA,3.89440000717516,-213.733193025021,0.169928993256318,5,"success",NA
154,1154,1,"64361962d8cd28975836ca41ffba829e","constant_B",600,5,NA,NA,5,NA,NA,3.94950011831604,-213.934717698709,0.170458053553599,5,"success",NA
154,1154,1,"64361962d8cd28975836ca41ffba829e","constant_B",600,6,NA,NA,6,NA,NA,3.87028410472986,-213.840862601684,0.258529608289387,5,"success",NA
155,1155,1,"af7b6609489cc20efa3782fad07fa0d9","constant_B",600,1,NA,NA,1,NA,NA,3.67723961060646,-230.869590002729,0.155091631344624,5,"success",NA
155,1155,1,"af7b6609489cc20efa3782fad07fa0d9","constant_B",600,2,NA,NA,2,NA,NA,3.69367052484853,-230.955378954909,0.311818483557273,5,"success",NA
155,1155,1,"af7b6609489cc20efa3782fad07fa0d9","constant_B",600,3,NA,NA,3,NA,NA,3.72317157212391,-231.850442337583,0.219964866963603,5,"success",NA
155,1155,1,"af7b6609489cc20efa3782fad07fa0d9","constant_B",600,4,NA,NA,4,NA,NA,3.90485004273145,-231.533864788938,0.651798361174391,5,"success",NA
155,1155,1,"af7b6609489cc20efa3782fad07fa0d9","constant_B",600,5,NA,NA,5,NA,NA,3.73542584339446,-230.417728103842,0.358680327578181,5,"success",NA
155,1155,1,"af7b6609489cc20efa3782fad07fa0d9","constant_B",600,6,NA,NA,6,NA,NA,3.85690716021111,-228.336949016843,3.13536610934351,5,"success",NA
156,1156,1,"9d0dfa99ebb269242e3d64e8a5fe517c","constant_B",600,1,NA,NA,1,NA,NA,3.04384214301679,-175.451177894194,0.0868685850936798,5,"success",NA
156,1156,1,"9d0dfa99ebb269242e3d64e8a5fe517c","constant_B",600,2,NA,NA,2,NA,NA,3.08164493861686,-175.464341764329,0.103519852795077,5,"success",NA
156,1156,1,"9d0dfa99ebb269242e3d64e8a5fe517c","constant_B",600,3,NA,NA,3,NA,NA,3.11316558088248,-175.392825694516,0.0378785421790402,5,"success",NA
156,1156,1,"9d0dfa99ebb269242e3d64e8a5fe517c","constant_B",600,4,NA,NA,4,NA,NA,3.08296207024985,-175.435319175081,0.0892597875067005,5,"success",NA
156,1156,1,"9d0dfa99ebb269242e3d64e8a5fe517c","constant_B",600,5,NA,NA,5,NA,NA,3.14859289135789,-175.442090113336,0.117937842122449,5,"success",NA
156,1156,1,"9d0dfa99ebb269242e3d64e8a5fe517c","constant_B",600,6,NA,NA,6,NA,NA,3.11413834377603,-175.355266709451,0.0555912409943719,5,"success",NA
157,1157,1,"66c6e6745a642b2c128f396464ab9c36","constant_B",600,1,NA,NA,1,NA,NA,3.56786441287201,-229.297146107214,0.277937680008398,5,"success",NA
157,1157,1,"66c6e6745a642b2c128f396464ab9c36","constant_B",600,2,NA,NA,2,NA,NA,3.54668979064852,-229.344355540428,0.379871261276029,5,"success",NA
157,1157,1,"66c6e6745a642b2c128f396464ab9c36","constant_B",600,3,NA,NA,3,NA,NA,3.63082956564203,-229.719222690074,0.289999704745464,5,"success",NA
157,1157,1,"66c6e6745a642b2c128f396464ab9c36","constant_B",600,4,NA,NA,4,NA,NA,3.63056162078558,-228.740625928374,0.862283865265327,5,"success",NA
157,1157,1,"66c6e6745a642b2c128f396464ab9c36","constant_B",600,5,NA,NA,5,NA,NA,3.60418340760327,-229.083747583128,0.22048023018466,5,"success",NA
157,1157,1,"66c6e6745a642b2c128f396464ab9c36","constant_B",600,6,NA,NA,6,NA,NA,3.45407862299668,-230.065149888344,0.168678807828581,5,"success",NA
158,1158,1,"8f8136ef754c0743bae4dd275c47bf9b","constant_B",600,1,NA,NA,1,NA,NA,3.55287174252364,-225.842454158655,0.537991482079296,5,"success",NA
158,1158,1,"8f8136ef754c0743bae4dd275c47bf9b","constant_B",600,2,NA,NA,2,NA,NA,3.49802935434982,-225.07023465225,0.353566184761939,5,"success",NA
158,1158,1,"8f8136ef754c0743bae4dd275c47bf9b","constant_B",600,3,NA,NA,3,NA,NA,3.50745095161534,-225.490253358345,0.822119197584339,5,"success",NA
158,1158,1,"8f8136ef754c0743bae4dd275c47bf9b","constant_B",600,4,NA,NA,4,NA,NA,3.56075511196469,-226.291763422162,1.34228258215317,5,"success",NA
158,1158,1,"8f8136ef754c0743bae4dd275c47bf9b","constant_B",600,5,NA,NA,5,NA,NA,3.5244020566308,-223.428992523623,1.29519226198871,5,"success",NA
158,1158,1,"8f8136ef754c0743bae4dd275c47bf9b","constant_B",600,6,NA,NA,6,NA,NA,3.47171025427573,-221.792592673164,0.930738849488235,5,"success",NA
159,1159,1,"6eeed27f9e2c16bae4fa14c32548d476","constant_B",600,1,NA,NA,1,NA,NA,3.54121352786879,-215.395786422403,0.133596118104807,5,"success",NA
159,1159,1,"6eeed27f9e2c16bae4fa14c32548d476","constant_B",600,2,NA,NA,2,NA,NA,3.59672537212158,-215.40105489782,0.340294278897878,5,"success",NA
159,1159,1,"6eeed27f9e2c16bae4fa14c32548d476","constant_B",600,3,NA,NA,3,NA,NA,3.51795622133435,-215.501110010572,0.113691116847666,5,"success",NA
159,1159,1,"6eeed27f9e2c16bae4fa14c32548d476","constant_B",600,4,NA,NA,4,NA,NA,3.52395948612993,-215.418821508408,0.120867750132322,5,"success",NA
159,1159,1,"6eeed27f9e2c16bae4fa14c32548d476","constant_B",600,5,NA,NA,5,NA,NA,3.53497557077738,-215.706624027595,0.0628937348328053,5,"success",NA
159,1159,1,"6eeed27f9e2c16bae4fa14c32548d476","constant_B",600,6,NA,NA,6,NA,NA,3.52212981911812,-215.463152276184,0.0877829927638625,5,"success",NA
160,1160,1,"6fc5bd4defacec08d522e9606a883766","constant_B",600,1,NA,NA,1,NA,NA,3.55294276042085,-219.640879681832,0.119936449882753,5,"success",NA
160,1160,1,"6fc5bd4defacec08d522e9606a883766","constant_B",600,2,NA,NA,2,NA,NA,3.55312185592289,-219.550109695952,0.0637278944895509,5,"success",NA
160,1160,1,"6fc5bd4defacec08d522e9606a883766","constant_B",600,3,NA,NA,3,NA,NA,3.52252402953526,-219.614767005695,0.075902678949097,5,"success",NA
160,1160,1,"6fc5bd4defacec08d522e9606a883766","constant_B",600,4,NA,NA,4,NA,NA,3.62687821826503,-219.790183350272,0.156042127695862,5,"success",NA
160,1160,1,"6fc5bd4defacec08d522e9606a883766","constant_B",600,5,NA,NA,5,NA,NA,3.57321389197529,-219.479908786907,0.124171564452409,5,"success",NA
